timestamp,frame_id,label,confidence,zone,proximity,approach,is_danger,x1,y1,x2,y2,area,frame_w,frame_h
1776268040.4261,14906,cell phone,0.6564,unknown,far,stable,False,5,121,70,180,3835,180,320,4
1776268040.47,14907,cell phone,0.7953,unknown,far,stable,False,4,121,69,181,3900,180,320,4
1776268040.5146,14908,cell phone,0.7054,unknown,far,stable,False,1,121,70,182,4209,180,320,4
1776268040.5569,14909,cell phone,0.5775,unknown,far,stable,False,0,119,68,182,4284,180,320,4
1776268040.6012,14910,cell phone,0.5775,unknown,far,stable,False,0,119,68,182,4284,180,320,4
1776268040.769,14922,cat,0.4344,unknown,close,stable,False,0,118,179,318,35800,180,320,4
1776268040.7898,14923,cat,0.4344,unknown,close,stable,False,0,118,179,318,35800,180,320,4
1776268040.8122,14924,cat,0.4344,unknown,close,stable,False,0,118,179,318,35800,180,320,4
1776268040.8341,14925,cat,0.5578,unknown,close,stable,False,0,96,180,318,39960,180,320,4
1776268040.8563,14926,cat,0.5578,unknown,close,stable,False,0,96,180,318,39960,180,320,4
1776268040.8804,14927,cat,0.5578,unknown,close,stable,False,0,96,180,318,39960,180,320,4
1776268040.958,14932,person,0.4472,unknown,far,receding,False,1,286,114,319,3729,180,320,4
1776268040.9762,14933,person,0.4472,unknown,far,receding,False,1,286,114,319,3729,180,320,4
1776268040.9936,14934,person,0.4472,unknown,far,receding,False,1,286,114,319,3729,180,320,4
1776268041.08,14939,chair,0.6909,unknown,medium,stable,False,100,222,179,319,7663,180,320,4
1776268041.1162,14940,chair,0.6909,unknown,medium,stable,False,100,222,179,319,7663,180,320,4
1776268041.1576,14941,chair,0.6909,unknown,medium,stable,False,100,222,179,319,7663,180,320,4
1776268041.204,14942,chair,0.4932,unknown,medium,stable,False,95,223,180,319,8160,180,320,4
1776268041.4758,14962,person,0.4238,unknown,medium,approaching,False,43,232,155,319,9744,180,320,4
1776268041.493,14963,person,0.4238,unknown,medium,approaching,False,43,232,155,319,9744,180,320,4
1776268041.5119,14964,person,0.4238,unknown,medium,approaching,False,43,232,155,319,9744,180,320,4
1776268041.5298,14965,person,0.5163,unknown,medium,approaching,False,36,232,150,319,9918,180,320,4
1776268041.548,14966,person,0.5163,unknown,medium,approaching,False,36,232,150,319,9918,180,320,4
1776268041.5668,14967,person,0.5163,unknown,medium,stable,False,36,232,150,319,9918,180,320,4
1776268041.586,14968,person,0.4649,unknown,medium,stable,False,37,233,145,319,9288,180,320,4
1776268041.6047,14969,person,0.4649,unknown,medium,stable,False,37,233,145,319,9288,180,320,4
1776268041.6237,14970,person,0.561,unknown,medium,stable,False,38,234,145,319,9095,180,320,4
1776268041.6422,14971,person,0.561,unknown,medium,stable,False,38,234,145,319,9095,180,320,4
1776268041.6603,14972,person,0.4678,unknown,medium,stable,False,37,236,143,319,8798,180,320,4
1776268041.6793,14973,person,0.4678,unknown,medium,stable,False,37,236,143,319,8798,180,320,4
1776268041.698,14974,person,0.4678,unknown,medium,stable,False,37,236,143,319,8798,180,320,4
1776268041.7167,14975,person,0.4981,unknown,medium,stable,False,37,237,142,319,8610,180,320,4
1776268041.7356,14976,person,0.4981,unknown,medium,stable,False,37,237,142,319,8610,180,320,4
1776268041.7544,14977,person,0.4981,unknown,medium,stable,False,37,237,142,319,8610,180,320,4
1776268041.7727,14978,person,0.4301,unknown,medium,stable,False,36,239,139,319,8240,180,320,4
1776268041.7913,14979,person,0.4301,unknown,medium,stable,False,36,239,139,319,8240,180,320,4
1776268041.8308,14980,bed,0.4974,unknown,close,stable,False,0,81,179,318,42423,180,320,4
1776268041.8308,14980,person,0.4225,unknown,medium,stable,False,38,240,139,319,7979,180,320,4
1776268041.8695,14981,bed,0.4974,unknown,close,stable,False,0,81,179,318,42423,180,320,4
1776268041.8695,14981,person,0.4225,unknown,medium,stable,False,38,240,139,319,7979,180,320,4
1776268041.8965,14982,person,0.5005,unknown,medium,stable,False,41,240,142,319,7979,180,320,4
1776268041.8965,14982,person,0.4514,unknown,medium,stable,False,0,143,144,319,25344,180,320,4
1776268041.9209,14983,person,0.559,unknown,medium,stable,False,43,240,144,319,7979,180,320,4
1776268041.9418,14984,person,0.559,unknown,medium,stable,False,43,240,144,319,7979,180,320,4
1776268042.0263,14990,person,0.5226,unknown,medium,stable,False,45,242,144,319,7623,180,320,4
1776268042.0454,14991,person,0.5577,unknown,medium,stable,False,47,243,144,319,7372,180,320,4
1776268042.0638,14992,person,0.5577,unknown,medium,receding,False,47,243,144,319,7372,180,320,4
1776268042.0821,14993,person,0.5577,unknown,medium,stable,False,47,243,144,319,7372,180,320,4
1776268042.1009,14994,person,0.5577,unknown,medium,stable,False,47,243,144,319,7372,180,320,4
1776268042.1195,14995,person,0.5891,unknown,medium,stable,False,47,245,143,319,7104,180,320,4
1776268042.1391,14996,person,0.5891,unknown,medium,stable,False,47,245,143,319,7104,180,320,4
1776268042.1576,14997,person,0.4872,unknown,medium,stable,False,47,245,143,319,7104,180,320,4
1776268042.1764,14998,person,0.4761,unknown,medium,stable,False,47,246,143,319,7008,180,320,4
1776268042.1959,14999,person,0.4761,unknown,medium,stable,False,47,246,143,319,7008,180,320,4
1776268042.2147,15000,person,0.4761,unknown,medium,stable,False,47,246,143,319,7008,180,320,4
1776268042.2335,15001,person,0.4761,unknown,medium,stable,False,47,246,143,319,7008,180,320,4
1776268042.2526,15002,person,0.5562,unknown,medium,stable,False,47,247,143,319,6912,180,320,4
1776268042.2718,15003,person,0.5562,unknown,medium,stable,False,47,247,143,319,6912,180,320,4
1776268042.292,15004,person,0.5562,unknown,medium,stable,False,47,247,143,319,6912,180,320,4
1776268042.3135,15005,person,0.5184,unknown,medium,stable,False,47,247,143,319,6912,180,320,4
1776268042.3343,15006,person,0.5184,unknown,medium,stable,False,47,247,143,319,6912,180,320,4
1776268042.3558,15007,person,0.5184,unknown,medium,stable,False,47,247,143,319,6912,180,320,4
1776268042.3768,15008,person,0.5193,unknown,medium,stable,False,47,247,143,319,6912,180,320,4
1776268042.4009,15009,person,0.5193,unknown,medium,stable,False,47,247,143,319,6912,180,320,4
1776268042.4236,15010,person,0.5193,unknown,medium,stable,False,47,247,143,319,6912,180,320,4
1776268042.4468,15011,person,0.5283,unknown,medium,stable,False,47,247,143,319,6912,180,320,4
1776268042.4673,15012,person,0.4401,unknown,medium,stable,False,48,247,143,319,6840,180,320,4
1776268042.4871,15013,person,0.4401,unknown,medium,stable,False,48,247,143,319,6840,180,320,4
1776268042.507,15014,person,0.4401,unknown,medium,stable,False,48,247,143,319,6840,180,320,4
1776268042.526,15015,person,0.5623,unknown,medium,stable,False,48,247,144,319,6912,180,320,4
1776268042.5462,15016,person,0.5623,unknown,medium,stable,False,48,247,144,319,6912,180,320,4
1776268042.5656,15017,person,0.4929,unknown,medium,stable,False,48,247,144,319,6912,180,320,4
1776268042.5851,15018,person,0.4929,unknown,medium,stable,False,48,247,144,319,6912,180,320,4
1776268042.6039,15019,person,0.4936,unknown,medium,stable,False,49,246,145,319,7008,180,320,4
1776268042.6224,15020,person,0.4936,unknown,medium,stable,False,49,246,145,319,7008,180,320,4
1776268042.6407,15021,person,0.4936,unknown,medium,stable,False,49,246,145,319,7008,180,320,4
1776268042.659,15022,person,0.4936,unknown,medium,stable,False,49,246,145,319,7008,180,320,4
1776268042.6795,15023,person,0.5975,unknown,medium,approaching,False,48,245,144,319,7104,180,320,4
1776268042.6795,15023,person,0.4958,unknown,medium,approaching,False,0,114,55,318,11220,180,320,4
1776268042.6992,15024,person,0.5975,unknown,medium,approaching,False,48,245,144,319,7104,180,320,4
1776268042.6992,15024,person,0.4958,unknown,medium,approaching,False,0,114,55,318,11220,180,320,4
1776268042.7195,15025,person,0.5975,unknown,medium,approaching,False,48,245,144,319,7104,180,320,4
1776268042.7195,15025,person,0.4958,unknown,medium,approaching,False,0,114,55,318,11220,180,320,4
1776268042.7389,15026,person,0.5665,unknown,medium,receding,False,48,245,143,319,7030,180,320,4
1776268042.7575,15027,person,0.5665,unknown,medium,stable,False,48,245,143,319,7030,180,320,4
1776268042.7764,15028,person,0.5665,unknown,medium,receding,False,48,245,143,319,7030,180,320,4
1776268042.7982,15029,person,0.5665,unknown,medium,stable,False,48,245,143,319,7030,180,320,4
1776268042.8176,15030,person,0.5261,unknown,medium,receding,False,48,245,143,319,7030,180,320,4
1776268042.8362,15031,person,0.5261,unknown,medium,stable,False,48,245,143,319,7030,180,320,4
1776268042.855,15032,person,0.5261,unknown,medium,stable,False,48,245,143,319,7030,180,320,4
1776268042.8744,15033,person,0.5549,unknown,medium,approaching,False,48,245,143,319,7030,180,320,4
1776268042.8744,15033,person,0.4258,unknown,medium,approaching,False,0,115,52,318,10556,180,320,4
1776268042.8959,15034,person,0.5549,unknown,medium,approaching,False,48,245,143,319,7030,180,320,4
1776268042.8959,15034,person,0.4258,unknown,medium,approaching,False,0,115,52,318,10556,180,320,4
1776268042.9145,15035,person,0.519,unknown,medium,stable,False,49,245,144,319,7030,180,320,4
1776268042.934,15036,person,0.519,unknown,medium,stable,False,49,245,144,319,7030,180,320,4
1776268042.9536,15037,person,0.519,unknown,medium,receding,False,49,245,144,319,7030,180,320,4
1776268042.9747,15038,person,0.525,unknown,medium,stable,False,49,246,144,319,6935,180,320,4
1776268042.9747,15038,person,0.4127,unknown,medium,stable,False,0,116,54,318,10908,180,320,4
1776268042.9971,15039,person,0.525,unknown,medium,approaching,False,49,246,144,319,6935,180,320,4
1776268042.9971,15039,person,0.4127,unknown,medium,approaching,False,0,116,54,318,10908,180,320,4
1776268043.0336,15040,person,0.4598,unknown,medium,approaching,False,49,245,144,319,7030,180,320,4
1776268043.0336,15040,person,0.4325,unknown,medium,approaching,False,0,118,55,318,11000,180,320,4
1776268043.0336,15040,person,0.4046,unknown,medium,approaching,False,0,112,176,319,36432,180,320,4
1776268043.0655,15041,person,0.4598,unknown,medium,stable,False,49,245,144,319,7030,180,320,4
1776268043.0655,15041,person,0.4325,unknown,medium,stable,False,0,118,55,318,11000,180,320,4
1776268043.0655,15041,person,0.4046,unknown,medium,stable,False,0,112,176,319,36432,180,320,4
1776268043.1408,15042,person,0.4914,unknown,medium,approaching,False,0,115,173,319,35292,180,320,4
1776268043.1408,15042,person,0.4877,unknown,medium,approaching,False,49,246,144,319,6935,180,320,4
1776268043.1408,15042,bed,0.4435,unknown,close,stable,False,0,53,179,307,45466,180,320,4
1776268043.1408,15042,person,0.414,unknown,medium,approaching,False,0,118,56,318,11200,180,320,4
1776268043.1761,15043,person,0.5019,unknown,medium,receding,False,0,114,171,319,35055,180,320,4
1776268043.1761,15043,person,0.4859,unknown,medium,receding,False,50,245,145,319,7030,180,320,4
1776268043.1761,15043,person,0.4755,unknown,medium,receding,False,0,117,54,318,10854,180,320,4
1776268043.2034,15044,person,0.4813,unknown,medium,receding,False,0,109,171,319,35910,180,320,4
1776268043.2034,15044,person,0.4546,unknown,medium,receding,False,50,245,145,319,7030,180,320,4
1776268043.2034,15044,person,0.4368,unknown,medium,receding,False,0,115,53,318,10759,180,320,4
1776268043.2295,15045,person,0.4969,unknown,medium,receding,False,0,107,173,319,36676,180,320,4
1776268043.2295,15045,person,0.4459,unknown,medium,receding,False,50,245,145,319,7030,180,320,4
1776268043.2295,15045,person,0.4302,unknown,medium,receding,False,0,113,55,318,11275,180,320,4
1776268043.2532,15046,person,0.4969,unknown,medium,receding,False,0,107,173,319,36676,180,320,4
1776268043.2532,15046,person,0.4459,unknown,medium,receding,False,50,245,145,319,7030,180,320,4
1776268043.2532,15046,person,0.4302,unknown,medium,receding,False,0,113,55,318,11275,180,320,4
1776268043.279,15047,person,0.4989,unknown,medium,stable,False,50,245,145,319,7030,180,320,4
1776268043.279,15047,person,0.4503,unknown,medium,stable,False,0,114,55,319,11275,180,320,4
1776268043.279,15047,person,0.4349,unknown,medium,stable,False,0,107,174,319,36888,180,320,4
1776268043.3228,15048,person,0.5105,unknown,medium,receding,False,0,111,171,319,35568,180,320,4
1776268043.3228,15048,person,0.4628,unknown,medium,receding,False,50,245,146,319,7104,180,320,4
1776268043.3228,15048,bed,0.4213,unknown,close,stable,False,0,54,180,289,42300,180,320,4
1776268043.3674,15049,person,0.5105,unknown,medium,receding,False,0,111,171,319,35568,180,320,4
1776268043.3674,15049,person,0.4628,unknown,medium,receding,False,50,245,146,319,7104,180,320,4
1776268043.3674,15049,bed,0.4213,unknown,close,stable,False,0,54,180,289,42300,180,320,4
1776268043.3964,15050,person,0.544,unknown,medium,receding,False,1,115,180,319,36516,180,320,4
1776268043.3964,15050,person,0.4888,unknown,medium,receding,False,51,245,146,319,7030,180,320,4
1776268043.421,15051,person,0.4548,unknown,medium,stable,False,52,245,147,319,7030,180,320,4
1776268043.421,15051,person,0.4178,unknown,medium,stable,False,0,117,156,319,31512,180,320,4
1776268043.443,15052,person,0.4548,unknown,medium,stable,False,52,245,147,319,7030,180,320,4
1776268043.443,15052,person,0.4178,unknown,medium,stable,False,0,117,156,319,31512,180,320,4
1776268043.4647,15053,person,0.4663,unknown,medium,stable,False,53,245,148,319,7030,180,320,4
1776268043.4846,15054,person,0.4663,unknown,medium,stable,False,53,245,148,319,7030,180,320,4
1776268043.5043,15055,person,0.4663,unknown,medium,receding,False,53,245,148,319,7030,180,320,4
1776268043.5239,15056,person,0.4663,unknown,medium,stable,False,53,245,148,319,7030,180,320,4
1776268043.5426,15057,person,0.4518,unknown,medium,receding,False,55,245,149,319,6956,180,320,4
1776268043.5632,15058,person,0.4518,unknown,medium,stable,False,55,245,149,319,6956,180,320,4
1776268043.5837,15059,person,0.5145,unknown,medium,stable,False,57,244,150,319,6975,180,320,4
1776268043.604,15060,person,0.5145,unknown,medium,stable,False,57,244,150,319,6975,180,320,4
1776268043.6236,15061,person,0.5145,unknown,medium,stable,False,57,244,150,319,6975,180,320,4
1776268043.6428,15062,person,0.5145,unknown,medium,stable,False,57,244,150,319,6975,180,320,4
1776268043.6636,15063,person,0.5145,unknown,medium,stable,False,57,244,150,319,6975,180,320,4
1776268043.6831,15064,person,0.5695,unknown,medium,stable,False,57,243,150,319,7068,180,320,4
1776268043.7032,15065,person,0.4885,unknown,medium,stable,False,57,244,151,319,7050,180,320,4
1776268043.7228,15066,person,0.4885,unknown,medium,stable,False,57,244,151,319,7050,180,320,4
1776268043.7414,15067,person,0.4885,unknown,medium,stable,False,57,244,151,319,7050,180,320,4
1776268043.7597,15068,person,0.4585,unknown,medium,stable,False,57,243,151,319,7144,180,320,4
1776268043.7791,15069,person,0.4585,unknown,medium,stable,False,57,243,151,319,7144,180,320,4
1776268043.798,15070,person,0.4748,unknown,medium,stable,False,57,243,151,319,7144,180,320,4
1776268043.8176,15071,person,0.4748,unknown,medium,stable,False,57,243,151,319,7144,180,320,4
1776268043.8372,15072,person,0.4748,unknown,medium,stable,False,57,243,151,319,7144,180,320,4
1776268043.8564,15073,person,0.4776,unknown,medium,stable,False,57,243,151,319,7144,180,320,4
1776268043.8755,15074,person,0.4776,unknown,medium,stable,False,57,243,151,319,7144,180,320,4
1776268043.8959,15075,person,0.4776,unknown,medium,stable,False,57,243,151,319,7144,180,320,4
1776268043.915,15076,person,0.4073,unknown,medium,stable,False,57,243,151,319,7144,180,320,4
1776268043.935,15077,person,0.4073,unknown,medium,stable,False,57,243,151,319,7144,180,320,4
1776268043.9539,15078,person,0.4073,unknown,medium,stable,False,57,243,151,319,7144,180,320,4
1776268043.974,15079,person,0.4294,unknown,medium,stable,False,58,243,153,319,7220,180,320,4
1776268043.9928,15080,person,0.4294,unknown,medium,stable,False,58,243,153,319,7220,180,320,4
1776268044.0138,15081,person,0.5349,unknown,medium,stable,False,59,244,154,319,7125,180,320,4
1776268044.0324,15082,person,0.5349,unknown,medium,stable,False,59,244,154,319,7125,180,320,4
1776268044.0523,15083,person,0.5349,unknown,medium,stable,False,59,244,154,319,7125,180,320,4
1776268044.0729,15084,person,0.5269,unknown,medium,stable,False,60,243,155,319,7220,180,320,4
1776268044.0936,15085,person,0.5269,unknown,medium,stable,False,60,243,155,319,7220,180,320,4
1776268044.1179,15086,person,0.5235,unknown,medium,stable,False,62,243,157,319,7220,180,320,4
1776268044.1401,15087,person,0.5235,unknown,medium,stable,False,62,243,157,319,7220,180,320,4
1776268044.1998,15091,person,0.4334,unknown,medium,stable,False,68,243,164,319,7296,180,320,4
1776268044.2181,15092,person,0.4334,unknown,medium,stable,False,68,243,164,319,7296,180,320,4
1776268044.3202,15098,person,0.4827,unknown,medium,stable,False,76,242,170,319,7238,180,320,4
1776268044.3202,15098,bed,0.4562,unknown,close,stable,False,18,51,180,318,43254,180,320,4
1776268044.3578,15099,person,0.4827,unknown,medium,stable,False,76,242,170,319,7238,180,320,4
1776268044.3578,15099,bed,0.4562,unknown,close,stable,False,18,51,180,318,43254,180,320,4
1776268044.4024,15100,bed,0.5492,unknown,close,stable,False,17,50,180,291,39283,180,320,4
1776268044.4024,15100,person,0.4905,unknown,medium,stable,False,76,240,170,319,7426,180,320,4
1776268044.4291,15101,person,0.4841,unknown,medium,stable,False,77,239,172,319,7600,180,320,4
1776268044.4526,15102,person,0.4841,unknown,medium,stable,False,77,239,172,319,7600,180,320,4
1776268044.473,15103,person,0.4725,unknown,medium,stable,False,74,237,173,319,8118,180,320,4
